用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
453099834,老婆,3,我重新下回来之后地图总是被删,1,2025-03-12 08:16,未提供
117096146,On your left,4,端游的啥时候打折？,1,2025-03-11 21:42,荣耀 50 SE
408804506,阳QAQ丶,5,这是我见过最好玩的游戏✧*｡٩(ˊωˋ*)و✧*｡,2,2025-03-11 21:37,一加手机Ace 3V
397726741,User397726741,1,我辛苦打的存单，加入云端，下次上号存档没了。逆天,1,2025-03-11 20:12,华为 Nova 8 Pro
579270575,空气,4,很好玩，但建议手残在电脑上玩（因为是真难受）,1,2025-03-11 19:58,未提供
579749302,yy,5,好玩<br />只要熬过了坐牢的前期，你就会明白这个游戏为什么是沙盒3巨头之一<br />攻略也非常多而且很详细，只要你去搜基本是不存在玩不下去的问题<br />联机不是很好，有骗子让你买游戏道具，经常萌新如果进去捡了毕业神装，杀穿肉前然后就玩腻了，所有如果不是和好朋友玩千万别去多人游戏,1,2025-03-11 17:22,Huawei Nova 11
74661154,♬ 魔王自尊♛,5,这都快一两年了，怎么还不更新？,1,2025-03-11 14:55,OPPO A93 5G
454609972,梦魇绝镇,5,虚假的数据:第一名的下载量<br />真实数据:泰拉的500w购买量,2,2025-03-11 14:25,Vivo IQOO Neo9S Pro+
702316910,114514,5,好玩，不过我是一个国际服的玩家，国服环境好像听说挺差的 ，国际服的话推荐找个好友一起来玩，单人的话可能会有点孤独,1,2025-03-11 14:18,未提供
84827339,手机用户84827339,1,还要重新购买？,1,2025-03-11 14:10,iQOO Neo 5
57445890,cn08393544,5,好玩是好玩，希望手机上也能像steam一样能装mod，好想玩灾厄，官方大大什么时候出mod啊，让我们手机玩家也吃吃细糠,2,2025-03-11 12:16,小米 Redmi Note 9 5G
706675454,qwq,4,作为泰拉瑞亚五六年的劳玩家这一切只是作为我自己的观点不喜勿喷<br />缺点：和谐到幽默<br />克盾直接变白内障盾<br />还有克苏鲁之演那个纪念物都改成什么样<br />克脑从脑子变成一个意味不明的立方体<br />联机房天里面的风气很差甚至连卖物品的都有<br />优点：有联机大厅<br />游戏里面有自带的地图不用到处去找（没有言寺）<br />房间有语音聊天,,2025-03-11 09:27,荣耀 Play3
31544208,落花有意，流水无情,5,咋不整个装mod的地方,,2025-03-11 07:18,Vivo IQOO Neo9
73875789,李轩,5,1 4 4 9新版本<br />全物品存档<br />大佬给一下🙏🙏🙏,,2025-03-11 00:54,OPPO A55 5G
489397350,一只修勾,5,卖装哥太多了,,2025-03-10 20:16,荣耀畅玩 20
399370584,残骸,2,名字违规，点上传存档的时候，要求更换名字之后原来的那个角色就删除不了了这个bug能不能修复一下，看着好难受,,2025-03-10 18:31,未提供
700735365,暮景残光,5,好玩无脑入，玩了我的世界通关以后这个就跑不掉了。,1,2025-03-10 18:12,Redmi Note 12 5G
600146472,冬仪,5,经典yyds，伟大无需多言<br />（萌新速成推荐种子：get fixed boi）,,2025-03-10 16:19,未提供
495157043,紫星,3,@心动 希望1.4.5版本能更新电脑手机端互通，我steam不能和手机端玩就很尴尬，希望心动能行动起来。🙏<br />希望能更新mood模块，希望作者能更新一下，把mood系统模板做出来提高可玩性。,5,2024-12-21 14:53,OPPO A9中国版
516422123,人机,5,还行，做为一个新手虽然还是不懂一些操作但还是玩的很开心，但能不能优化一些按键，因为太多了！！！而且我觉得放方块也很费劲，只要地上有个草就放不了(不知道是我的问题，还是游戏问题求大佬们解答),,2025-03-10 12:03,vivo Y3
695364018,五月一,5,想问一下各位大佬。为什么在我自己的房间里面我输入指令，它显示我没有权限啊？,,2025-03-10 11:45,Readboy_V100
625721238,冬天,5,雀食挺不错的～和朋友一起玩才快乐嘞,,2025-03-10 11:32,Honor 30S
490766048,策马划疆,5,我有点想说，原来灾厄只是个地图，boss也只能打到月总呀😇😇😇😇,,2025-03-10 03:28,HONOR VER-AN00
417570735,安屠生,5,挺好的，但是玩通关后就很无聊，适合长期玩，如果灾厄上到手机端的话，或许会更有意思，😊,,2025-03-10 00:27,Vivo IQOO Z9 Turbo
424092987,brother,2,以前玩安卓的时候画18买了个换苹果以为还能玩md结果还要花18去买,1,2025-03-10 00:18,iPhone 13 Pro Max
625280519,廾㐅乆匸,5,很好的游戏😤使我的内脏😳成为外脏💀,1,2025-03-09 23:33,Vivo IQOO Neo9 Pro
590182526,hhhj,5,不是我的角色怎么只剩下一个了，而且地图少了一堆，就只剩下三个***，我东西呢？会飞？,,2025-03-09 22:30,Vivo IQOO Z9 Turbo
403818258,無冥,1,自己玩还算可以，但是联机就是一坨,,2025-03-09 21:52,未提供
324408307,钰崽捶死你,5,好玩是好玩，就是能不能快点上线模组😭,,2025-03-09 17:38,Vivo IQOO Neo9
593711835,……,5,挺好玩的，有钱推荐买来玩玩,,2025-03-09 16:20,OnePlus Ace 2
632447819,神,5,挺好玩的，不知道什么时候更新1.4.5.0希望多出点成就，已经满成就了,,2025-03-09 14:55,OPPO A32中国版
83707828,我的少年时代,5,非常good，只是新手上手会比较难,2,2025-03-09 14:04,未提供
588700606,雾泷,5,玩不明白，我连门都不会放 但是还是给个五星好评吧🙃玩着确实挺好玩，但是太难了,1,2025-03-09 13:52,Vivo IQOO 11S
2116337,书包🎒,3,我想问一下联机关房间之后能不能把服务器停了，想换个地图，还得等房间自动关了，这是啥玩意，之前都没这种情况,,2025-03-09 13:25,Honor X50i 
432367193,实名认证怎么改,5,我明明成年了，但游戏里还是未成年,,2025-03-09 11:21,Vivo V2156A
428031434,YM_无名,1,换了苹果手机以后需要重新购买,1,2025-03-09 09:06,iPhone 13 Pro
377620229,不灵敏进一步霜,5,PC单刚玩到困难模式 但手机端我却已经通关了 哈哈,1,2025-03-09 08:39,未提供
74904610,随便,5,好久没上线了,1,2025-03-09 08:32,Vivo X Note
559246346,小水银,5,之前都是玩盗版的，现在终于玩上正版了,1,2025-03-09 07:52,红米Note 8 Pro
3298362,INDIGNE,5,啥时候纳入灾厄mod呀 苦等,,2025-03-09 02:25,小米Xiaomi Pad 5 Pro
361844519,枫楠,4,嗯除了可以联机真的不如国际版之类的买前三思一下,,2025-03-08 22:48,Vivo V2314A
501189532,亗亗,2,最近在TapTap上玩《泰拉瑞亚》，游戏体验真的不太好。我是在新买的手机上玩的，操作的时候老是断触，这严重影响了我的游戏操作，比如挖矿时突然挖不了，打怪关键时刻攻击没反应，这种情况在紧张刺激的战斗中出现，真的很影响心态。虽说手机可能会存在一些兼容性问题，但这毕竟是新手机，而且玩其他游戏并没有出现类似的严重断触情况，所以我觉得游戏本身在移动端的优化可能存在不足。<br />再说说联机体验，联机时怪物卡顿现象非常明显。和朋友一起联机打怪，怪的动作一卡一卡的，攻击判定也很迷，有时候明明躲开了攻击，却还是被怪物打到。这让联机的乐趣大打折扣，本来联机是想和朋友一起畅快冒险，结果因为卡顿问题，玩得很不尽兴。网络延迟可能是一部分原因，但我们都是在网络稳定的环境下玩，而且其他联机游戏并没有出现这种卡顿情况，所以我怀疑是游戏的联机机制或者服务器存在问题。<br />作为一款备受欢迎的游戏，真心希望官方能够重视这些问题，尽快进行优化和修复，让玩家能有更好的游戏体验 。,12,2025-03-08 22:47,Vivo IQOO Z9 Turbo
577362336,✎ℳ๓飞翔✾,5,买不起游戏没玩过,,2025-03-08 21:32,Vivo IQOO 12
435085531,不冷不笑猫,3,操作困难，还是pc好玩,,2025-03-08 21:12,HONOR PTP-AN10
125338556,墨染陆,1,能赶快修bug吗？,2,2025-03-08 20:59,Vivo IQOO 12
606604857,666,5,我为啥创不了角色？,,2025-03-08 17:55,Huawei nova 8 Pro
329466050,26055,5,除了好还是好 。我四舍五入已经达到了300多个小时，现在正考虑转电脑，在我最需要游戏来过日子的时候，泰拉瑞亚不愧是最好的选择😎😜😍,1,2022-06-21 06:43,Oppo A36
9464034,空城lonley,1,游戏是好游戏，就是这移植到手游上面按键居然不能放大？很小一个按键且按键很多，不能根据自己游玩的需要调整，这设计的什么玩意，我知道能用手柄玩，我主玩端游的，只是有时候电脑不在身边无聊想玩玩游戏，结果今天重新下载回来玩，弄了半天不能调整按键。我喷的就是这运营代理商，ui设计简直就是一坨，能不能好好搞一下这块，那么好的游戏啊,,2025-03-08 16:49,未提供
605844792,北廿无敌,5,我真服了。我本来想把这个游戏送我好友的，结果呢送了4次，对面都没收到，然后呢我自己尝试给我自己买了一个，收到了，官方自己说怎么回事吧？退钱还是怎么？,,2025-03-08 12:44,Vivo V2048A
541236439,s1hslep,5,已经踩过坑了 等节日有折扣,,2025-03-08 11:51,小米Xiaomi Pad 7 Pro
416611312,:,5,什么时候能出模组啊,,2025-03-08 11:15,OPPO A91
320751476,你挺ne啊,5,好玩是真的好玩，但是如果没有朋友一起就自己一个人玩的话会感觉很乏味😅,3,2025-03-08 07:55,未提供
102534359,小西会身法,5,退游两年回来了，看什么都东西都很迷茫？,,2025-03-08 04:41,未提供
437273309,边明跃,5,好玩，就是不知道多久才能有模组,1,2025-03-08 03:20,华为Mate 20 Pro
52182056,手机用户52182056,5,看看自己玩了多久,,2025-03-07 21:57,红米 Note 11
452139748,砂金,4,玩不懂，还是放仓库里吃灰吧,,2025-03-07 21:18,Vivo V2282A
636941998,枫叶,4,有没有一起玩的,2,2025-03-07 20:39,Vivo IQOO Z9 Turbo
24074590,御坂美琴,1,原汁原味五星好评<br />手机操作总不如端游方便 这也没办法<br />单人模式不能存档地图扣分<br />自己的多人地图每次进去都要设置密码扣分<br />总之 十分值得购买 永远热爱买断制单机<br />蹲个大佬告诉我你们的设置，太不方便操作了，教程完全不太懂<br />***老子地图没了，什么垃圾bug,127,2021-10-09 07:49,Realme GT Neo5 SE
480087218,无名小卒,5,非常好玩但是对新手不友好不看攻略玩不了刚开始开荒会比较无聊建议找一个大佬带,,2025-03-07 18:30,小米Mi 11 Lite 5G
319544645,一条溺水_的鱼,2,wiki能不能赶紧回归，没有真的挺不方便,1,2025-03-07 17:29,OPPO PHM110
597949899,一抹Hanser,5,从小三1.2玩到高三1.4，快9年了，是陪伴我最久的游戏之一，无疑满分,1,2025-03-07 16:41,小米10至尊纪念版
437702862,紫檀&雨,5,虽然手机不怎么习惯，但是游戏满分，更推荐PC端游玩😄😍,,2025-03-07 10:18,未提供
653972482,黑彩莲,4,刚开始感觉像MC，但深入了解后感觉自由度很高。玩了一段时间，过程中不断查找攻略｀查找图鉴。当然官方出一个泰拉瑞亚的专属图鉴来供查找就更好了，个人还是比较向往的。卡关石巨人时浪费了好多时间，然后就找攻略才打过😂。后来东西不够放了建造了多余的房间才知道有更多npc。每个npc都需要一个房间，那段时间直接大变革（攒了好多钱币不知道怎么才能花掉，就放了一整个箱子😂），换到了很多新奇的装备，进攻了召唤师职业+战士职业…。整体来讲还不错，欢迎各位大佬留言。最后就是官方真的不能出一个泰拉瑞亚图鉴大全软件吗？,33,2025-03-07 09:42,未提供
584768793,执着于你,4,好玩还是很好玩的，就是想问一下，啥时候手游能装模组,,2025-03-07 09:36,Vivo IQOO Neo10
24630686,小邱同学在玩啥,5,简单的玩了一下，感觉还是很上头的，体验还蛮好的。<br />这段时间一直拒绝这类游戏的一个原因就是，没人带着一起玩，自己一个人玩又要查攻略，要慢慢熟悉游戏流程，感觉很麻烦。但是看到这游戏主页上居然会显示成就，我就有点犹豫要不要买了哈哈哈。<br />买来玩了之后发现很上头。一开始看着实况玩下去，去尝试走位打BOSS，尝试逃课打boss，玩的很开心，有时候一玩就玩到凌晨一两点钟，时间一下子就过去了。<br />刚开始啥都不敢打，怕死，后来发现死掉太正常了，开了大师之后更是被虐杀。<br />刚玩的时候感觉这游戏特别的克苏鲁，砸珠子出来个黑长直都吓我一跳，感觉一截截的眼睛特别吓人，不过玩了一段时间之后也就慢慢的接受了。<br />开始玩的普通，比较简单，之后开了大师的，死了好多次，之后去找了个练技术的地图，菜就多练练，练完了再回去打确实有成就感哈哈哈。<br />2025.3.4<br />时隔多年，终于靠走位打过了大师月总。想起来上次通关还是普通模式，靠着护士逃课才勉强打过了月总。之后挑战大师模式，连新三王都没打过，菜的抠脚给我整崩溃了，退游了好久。<br />不过还是死了几十次，不想打四柱了干脆去全物品存档里面拿了5000个召唤物来。这么说的话我死了70次才打过一次........有点菜，打起来弹幕眼花缭乱的，莫名其妙就被打死了。不过后续看了内圈走位攻略，稍微有点眉目，背了板之后慢慢的熟练也就打过了。后续把剩下的纪念章刷出来把天顶刷出来就算毕业了。<br />另外吐槽下移动端的双镜是真的难用啊，视角晃来晃去的😔还是用弓舒服点。<br />2025.3.6<br />月总终于打熟练了，运气还可以，打了十几把，天顶材料和纪念章一起掉了。用天顶打事件真的快啊，果然战士才是亲儿子吧，又肉伤害又高。,42,2022-08-06 23:37,小米Xiaomi 14 Pro
